source	target	prediction
albus should make the baklava that voldemort must prepare <eos>	albus should make the baklava that voldemort must prepare <eos>	albus should make the baklava that voldemort must prepare <eos>
ron can hide the strudel that voldemort must eat <eos>	ron can hide the strudel that voldemort must eat <eos>	ron can hide the strudel that voldemort must eat <eos>
george should chew the souffles that sirius must hide <eos>	george should chew the souffles that sirius must hide <eos>	george should chew the souffles that sirius must hide <eos>
albus can assemble a cookie that sirius should hide <eos>	albus can assemble a cookie that sirius should hide <eos>	albus can assemble a cookie that sirius should hide <eos>
she must make the croissant that hermione can make <eos>	she must make the croissant that hermione can make <eos>	she must make the croissant that hermione can make <eos>
albus may giggle <eos>	albus may giggle <eos>	albus may giggle <eos>
draco may run <eos>	draco may run <eos>	draco may run <eos>
albus can walk <eos>	albus can walk <eos>	albus can walk <eos>
vernon should walk <eos>	vernon should walk <eos>	vernon should walk <eos>
mcgonagall can run <eos>	mcgonagall can run <eos>	mcgonagall can run <eos>
sirius should arrange the strudels because he can prepare the eclaires that a professor should make <eos>	sirius should arrange the strudels because he can prepare the eclaires that a professor should make <eos>	sirius should arrange the strudels because he can prepare the eclaires that a professor should make <eos>
harry can eat the doughnut that a wizard must gobble because albus may arrange a cake <eos>	harry can eat the doughnut that a wizard must gobble because albus may arrange a cake <eos>	harry can eat the doughnut that a wizard must gobble because albus may arrange a cake <eos>
lily may chew the cookie which vernon must chew since hermione should hide a cookie <eos>	lily may not chew the cookie which vernon must chew since hermione should hide a cookie <eos>	lily may not chew the cookie which vernon must chew since hermione should hide a cookie <eos>
since lupin should hide the baklava that ginny may prepare a witch must arrange many cakes <eos>	since lupin should hide the baklava that ginny may prepare a witch must arrange many cakes <eos>	since lupin should hide the baklava that ginny may prepare a witch must arrange many cakes <eos>
lupin must gobble a doughnut because harry must make many croissants which albus should eat <eos>	lupin must not gobble a doughnut because harry must make many croissants which albus should eat <eos>	lupin must not gobble a doughnut because harry must make many croissants which albus should eat <eos>
since george should hide many cakes that she must chew draco may gobble the doughnut which vernon can eat <eos>	since george should hide many cakes that she must chew draco may gobble the doughnut which vernon can eat <eos>	since george should hide many cakes that she must chew since draco may gobble the doughnut which vernon can eat <eos>
because she may eat the strudels which snape can sprinkle fred should hide the souffle that neville should eat <eos>	because she may eat the strudels which snape can sprinkle fred should hide the souffle that neville should eat <eos>	because she may eat the strudels which snape can sprinkle fred should hide the souffle that neville should eat <eos>
because she may wiggle albus should arrange a baklava that lily should eat since albus can eat a chocolate <eos>	because she may wiggle albus should arrange a baklava that lily should eat since albus can eat a chocolate <eos>	because she may wiggle albus should arrange a baklava that lily should eat since albus can eat a chocolate since albus can eat a chocolate <eos>
because harry must create the cookies that she must hide snape must create the strudel that sirius can eat <eos>	because harry must create the cookies that she must hide snape must create the strudel that sirius can eat <eos>	because harry must create the cookies that she must hide snape must create the strudel that sirius can eat <eos>
since hermione should assemble many pancakes that mcgonagall should sprinkle ron should make the pancakes that lupin may gobble <eos>	since hermione should assemble many pancakes that mcgonagall should sprinkle ron should make the pancakes that lupin may gobble <eos>	since hermione should assemble many pancakes that mcgonagall should sprinkle ron should make the pancakes that lupin may gobble <eos>
mcgonagall must prepare many cookies that the professor may chew <eos>	mcgonagall must not prepare many cookies that the professor may chew <eos>	mcgonagall must not prepare many cookies that the professor may chew <eos>
because snape should prepare the chocolate george can prepare the chocolates <eos>	because snape should prepare the chocolate george can prepare the chocolates <eos>	because snape should prepare the chocolate george can prepare the chocolates <eos>
ron can prepare the cookies that the professor may hide <eos>	ron can not prepare the cookies that the professor may hide <eos>	ron can not prepare the cookies that the professor may hide <eos>
a student should wiggle since vernon should eat the eclaires <eos>	a student should not wiggle since vernon should eat the eclaires <eos>	a student should not wiggle since vernon should eat the eclaires <eos>
the professor should eat the eclaires that hermione must create <eos>	the professor should not eat the eclaires that hermione must create <eos>	the professor should not eat the eclaires that hermione must create <eos>
petunia can sprinkle a baklava that he must prepare <eos>	petunia can not sprinkle a baklava that he must prepare <eos>	petunia can not sprinkle a baklava that he must prepare <eos>
lily must chew the eclaires that the student must make <eos>	lily must chew the eclaires that the student must make <eos>	lily must chew the eclaires that the student must make <eos>
ron must make many pancakes which lily can gobble <eos>	ron must not make many pancakes which lily can gobble <eos>	ron must not make many pancakes which lily can gobble <eos>
ginny can eat the cake that a witch may prepare <eos>	ginny can eat the cake that a witch may prepare <eos>	ginny can eat the cake that a witch may prepare <eos>
neville must arrange a strudel that ron may gobble <eos>	neville must not arrange a strudel that ron may gobble <eos>	neville must not arrange a strudel that ron may gobble <eos>
