target,prediction,source length,target length,prediction length,correct,Preserves Tree Structure,Preserves Significant Clauses,Negates Main Verb,Negates Target Verb,Parseable
since the wizard must create the eclaires that ginny should hide since she should wiggle sirius can not arrange the souffles,since the wizard must create the eclaires that ginny should hide since she should wiggle should can since she should wiggle,20,21,21,0,N/A,N/A,N/A,0,0
because harry should gobble the chocolates that a professor must arrange ginny may not prepare the croissants that neville should gobble,because harry should gobble the chocolates that a professor must arrange ginny may not prepare the croissants that neville should gobble,20,21,21,1,1,1,1,1,1
since a student should arrange the cakes which fred should create george must not chew the strudels that hagrid can sprinkle,since a student should arrange the cakes which fred should create george should not chew the strudels that hagrid can sprinkle,20,21,21,0,1,1,1,1,1
since harry may assemble the chocolate which the professor must make ginny must not sprinkle a baklava which fred can make,since harry may assemble the chocolate which the professor must make ginny must not sprinkle a baklava which fred can make,20,21,21,1,1,1,1,1,1
since she must arrange the eclaires since ginny should sprinkle the pancakes a student should not walk,since she must arrange the eclaires since ginny should sprinkle the pancakes a student should should walk,16,17,17,0,N/A,N/A,N/A,0,0
because ron must hide the chocolates a professor must not sprinkle a pancake because she should hiccup,because ron must hide the chocolates a professor must not sprinkle a pancake because she should hiccup,16,17,17,1,1,1,1,1,1
since voldemort should make the croissant ginny may not arrange many chocolates that the wizard must hide,since voldemort should make the croissant ginny may not arrange many chocolates that the wizard must hide,16,17,17,1,1,1,1,1,1
since snape must prepare the pancakes which george may eat a student can not prepare the strudels,since snape must prepare the pancakes which george may eat a student can not prepare the strudels,16,17,17,1,1,1,1,1,1
because a professor can hide the strudels since george should eat many strudels sirius must not smile,because a professor can hide the strudels since since george should eat many strudels sirius must smile,16,17,17,0,N/A,N/A,N/A,0,0
since lupin may arrange the pancake that he must prepare mcgonagall may not run since ron may arrange the cookies,since lupin may arrange the pancake that he must prepare mcgonagall may not run since ron may arrange the cookies,19,20,20,1,1,1,1,1,1
since lupin can eat a pancake which fred may gobble petunia must not gobble the doughnuts that lily can arrange,since lupin can eat a pancake which fred may gobble petunia must not gobble the doughnuts that lily can arrange,19,20,20,1,1,1,1,1,1
since harry should arrange the chocolates that lily should make james must not arrange a cake that fred should eat,since harry should arrange the chocolates that lily should make james must not arrange a cake that fred should eat,19,20,20,1,1,1,1,1,1
because sirius must sprinkle the cookie that fred can gobble he can not chew a souffle that draco must gobble,because sirius must sprinkle the cookie that fred can gobble many he can not chew a souffle draco must gobble,19,20,20,0,N/A,N/A,N/A,1,0
because he may make the strudel which lily must eat fred can not eat the souffles that petunia should prepare,because he may make the strudel which lily must eat fred can eat the souffles that petunia should prepare,19,20,19,0,0,0,0,0,1
since the professor may chew the croissants that sirius may gobble hagrid can not gobble a doughnut because vernon must eat the cookie,since the professor may chew the croissants that sirius may gobble hagrid can not gobble a doughnut because vernon must eat the doughnut,22,23,23,0,1,1,1,1,1
since lily should hide the cookies because lily must prepare the strudels the professor may not create the cookies that dobby may sprinkle,since lily should hide the cookies because lily must prepare the strudels the professor may not create the cookies that dobby may create,22,23,23,0,1,1,1,1,1
because the professor can sprinkle the cakes since george must prepare a eclaire george may not gobble the eclaire that draco must arrange,because the professor can sprinkle the cakes since george must prepare a eclaire since george must gobble the eclaire that draco must gobble,22,23,23,0,0,0,0,0,1
because dobby should create the strudel since draco can prepare the doughnuts that draco can make a wizard should not chew the doughnut,because dobby should create the strudel since draco can prepare the doughnuts that draco can make a wizard should chew the make,22,23,22,0,N/A,N/A,N/A,0,0
because hagrid must chew many cakes because the student must smile lupin should not chew a doughnut since petunia may sprinkle a baklava,because hagrid must chew many cakes because the student must smile must lupin should not chew a doughnut petunia may sprinkle a doughnut,22,23,23,0,N/A,N/A,N/A,1,0
because fred should laugh the professor can not prepare the strudels,because fred should laugh the professor can not prepare the strudels,10,11,11,1,1,1,1,1,1
because he may walk a professor should not eat a strudel,because he may walk a professor should not eat a strudel,10,11,11,1,1,1,1,1,1
since ron must wiggle the witch should not chew a cookie,since ron must wiggle the witch should not chew a cookie,10,11,11,1,1,1,1,1,1
since fred must make the cookies the student must not party,since fred must make the cookies the student must not party,10,11,11,1,1,1,1,1,1
since george may assemble the cookie a student must not run,since george may assemble the cookie a student must not run,10,11,11,1,1,1,1,1,1
because hagrid must assemble the pancake that voldemort must gobble lily should not chew a cake that the student must prepare,because hagrid must assemble the pancake that voldemort must gobble lily should not chew a cake that the student must prepare,20,21,21,1,1,1,1,1,1
because harry should hide many strudels which he can gobble voldemort must not chew many croissants that a wizard may chew,because harry should hide many strudels which he can gobble voldemort must not chew many croissants that a wizard may chew,20,21,21,1,1,1,1,1,1
because voldemort should chew many chocolates which the professor must hide sirius must not eat many doughnuts that she should arrange,because voldemort should chew many chocolates which the professor must hide sirius must not eat many doughnuts that she should arrange,20,21,21,1,1,1,1,1,1
since a witch must assemble a cookie that ron should gobble lily should not make the pancake that sirius should prepare,since a witch must assemble a cookie that ron should gobble lily should not make the pancake that sirius should prepare,20,21,21,1,1,1,1,1,1
because hermione can make a croissant which fred can gobble the student must not gobble the cakes that lily may hide,because hermione can make a croissant which fred can gobble the student must not gobble the cakes that lily may hide,20,21,21,1,1,1,1,1,1
since ron may arrange the pancakes which harry can chew snape can not chew the baklava which albus may prepare,since ron may arrange the pancakes which harry can chew snape can chew the baklava which albus may prepare,19,20,19,0,0,0,0,0,1
