Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)"
since the student must prepare the eclaires that snape may chew fred should hide the eclaire that fred must create because lily should smile,since the student must prepare the pancake that sirius may chew because george should hide the eclaire that fred should chew george must party,24,24,24,0,1,0,0
since lily should eat a eclaire that hagrid must eat since sirius can walk james should eat the cookies that mcgonagall must make,since lily must eat a eclaire that james should eat since hagrid must walk sirius can make the cookies that mcgonagall must make,23,23,23,0,1,1,1
because dobby should arrange a chocolate which mcgonagall should arrange he may create a strudel which lily should assemble since voldemort must laugh,because dobby should arrange a chocolate which mcgonagall should arrange voldemort may create a strudel which voldemort should assemble because ron must laugh,23,23,23,0,1,0,1
since ron can walk since the witch may assemble a souffle that lily should chew james may create the eclaire which voldemort must create,since ron can walk since the witch may assemble a strudel which lily should chew since james may create the eclaire that he must create,24,24,25,0,1,0,0
since hagrid can make the eclaires that the wizard can gobble fred may make the baklava that ron must create because draco must party,since hagrid can make the eclaires that the wizard can gobble fred may make the baklava that draco must create because vernon must party,24,24,24,0,1,1,1
since james should smile george can gobble the baklava which she may assemble since the student should create a doughnut which draco can chew,since james should smile george may gobble the baklava which draco can create since the professor can create a doughnut which vernon should chew,24,24,24,0,1,0,1
because albus may make the doughnuts that lily should arrange he must arrange many souffles,because albus may make the doughnuts that lily should arrange he must arrange many souffles,15,15,15,1,1,1,1
since sirius should eat the strudel ginny may hide the cookies that albus should assemble,since sirius should eat the strudel ginny may hide the cookies that albus should assemble,15,15,15,1,1,1,1
because lupin should arrange the strudels which voldemort can prepare george can hide the cake,because lupin should arrange the strudels which voldemort can prepare george can hide the cake,15,15,15,1,1,1,1
because albus must gobble the eclaires that he may gobble mcgonagall must create the doughnuts,because albus must gobble the eclaires that he may gobble mcgonagall must create the doughnuts,15,15,15,1,1,1,1
because fred must prepare many pancakes which george should create ron may assemble the eclaires,because fred must prepare many pancakes which george should create george may assemble the eclaires,15,15,15,0,1,1,1
because lily must make the eclaire because petunia should hide many chocolates vernon should wiggle,because lily must make the eclaire because petunia should hide many chocolates vernon should wiggle,15,15,15,1,1,1,1
since ginny should gobble the chocolate dobby may gobble the souffles which lupin can sprinkle,since ginny should gobble the chocolate dobby may gobble the souffles which lupin can sprinkle,15,15,15,1,1,1,1
because lily should prepare the chocolates snape can gobble many cookies which harry may hide,because lily should prepare the chocolates snape can gobble many cookies which harry may hide,15,15,15,1,1,1,1
since the student should gobble a doughnut albus should sprinkle the pancake because hagrid can arrange the croissants which ginny must arrange,since the student should gobble a doughnut because albus should sprinkle the pancake hagrid can arrange the croissants which ginny must arrange,22,22,22,0,1,0,0
since mcgonagall must hide the eclaire since lily should create the cakes that the student can arrange draco should arrange the cookies,since mcgonagall must hide the eclaire since lily should create the cakes that the student can arrange since draco should arrange the cookies,22,22,23,0,1,0,0
because a professor must chew a souffle voldemort should prepare the baklava since snape should chew the cookie that draco can make,because a professor must chew a souffle voldemort should prepare the cookie since draco should chew the baklava that dobby can make,22,22,22,0,1,1,1
because hagrid can laugh a student must assemble the croissant,because hagrid can laugh a student must assemble the croissant,10,10,10,1,1,1,1
because a wizard may chew many baklava neville may giggle,because a wizard may chew many baklava neville may giggle,10,10,10,1,1,1,1
since voldemort can sprinkle the croissant that hermione should eat james should hide the croissant that the professor can assemble,since voldemort can sprinkle the croissant that james should eat hermione should hide the croissant that the professor can assemble,20,20,20,0,1,1,1
since the student can hide the cakes the wizard should eat a strudel since the student must create a eclaire,since the student can hide the cakes the wizard should eat a cake since the student must create a chocolate,20,20,20,0,1,1,1
because ginny may run hermione must hide the eclaire,because ginny may run hermione must hide the eclaire,9,9,9,1,1,1,1
because harry should hide many croissants harry may giggle,because harry should hide many croissants harry may giggle,9,9,9,1,1,1,1
because neville should chew the eclaire hermione should walk,because neville should chew the eclaire hermione should walk,9,9,9,1,1,1,1
because george should assemble the cookie ron must hiccup,because george should assemble the cookie ron must hiccup,9,9,9,1,1,1,1
since ginny must party james can prepare the doughnuts,since ginny must party james can prepare the doughnuts,9,9,9,1,1,1,1
since the wizard should create the baklava snape may make a pancake which hagrid should hide,since the wizard should create the baklava snape may make a pancake which hagrid should hide,16,16,16,1,1,1,1
since hagrid can create the doughnut he must eat the chocolate that the professor should arrange,since hagrid can create the doughnut he must eat the chocolate that the professor should arrange,16,16,16,1,1,1,1
