Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)",Negates Main Clause,Has Main Clause,Negates Main Clause,Negates Outside of Main Clause,Has Target Verb,Negates Target Verb
"['because george may assemble the pancake that the witch must sprinkle harry can not wiggle', 'because petunia may not assemble the pancake that the student should assemble the pancake that the student should assemble', 14, 15, 19, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because albus must chew the baklava which lupin may gobble since vernon must assemble the cookie that lupin can create james should not wiggle', 'because albus must not prepare the chocolates that lupin should arrange', 23, 24, 11, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['because lupin must sprinkle the pancake that the wizard must make since albus must sprinkle a doughnut hermione must not arrange a doughnut', 'because must not sprinkle the pancake that the student must sprinkle the pancake that the student must sprinkle', 22, 23, 18, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since voldemort should arrange the croissant he can not assemble many strudels since a wizard should hide the cakes which petunia must gobble', 'voldemort should not assemble many croissant which fred should assemble', 22, 23, 10, 0, 1, 0, 0, 1, 1, 1, 1]"
"['since vernon can assemble the strudels since the professor can prepare a strudel which she can sprinkle mcgonagall should not hide many pancakes', 'since vernon can assemble the strudels which albus should assemble the strudels which albus should assemble', 22, 23, 16, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because the witch may assemble the cakes since lupin may sprinkle the croissants that james can assemble sirius must not make the doughnut', 'because james may not sprinkle the cookie that lupin may sprinkle since lupin may sprinkle the croissants that she may sprinkle', 22, 23, 21, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['since ron may sprinkle the croissants which petunia can assemble harry should not arrange the cookie since a wizard should make a eclaire', 'since ron may not sprinkle the croissants which ron can sprinkle the cookie which a professor may sprinkle', 22, 23, 18, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because hagrid should create the croissant that the professor may hide the professor should not gobble the doughnut', 'because should should not gobble the croissant that the professor should gobble the croissant that the professor should gobble the croissant that the professor should gobble the croissant that the', 17, 18, 30, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['since a witch can chew a cookie that the witch can chew hagrid should not arrange the chocolate', 'since james must not arrange a chocolate that the student can arrange the chocolate that the student must chew', 17, 18, 19, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['since sirius must prepare the croissants that george should create hagrid can not giggle since he should laugh', 'since must not prepare the croissants that she must prepare the croissants that she must prepare', 17, 18, 16, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since ron can laugh dobby must not assemble the souffles which harry can hide', 'since can can assemble the souffles which fred must assemble the souffles which fred must assemble the souffles which fred must assemble', 13, 14, 22, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['because neville can arrange the souffle a witch should not chew many cookies', 'because a can arrange the souffle because vernon can arrange the souffle', 12, 13, 12, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since a wizard must eat the doughnut which lupin must gobble dobby should not laugh', 'since james must not laugh since a professor must laugh', 14, 15, 10, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['since sirius must eat a strudel james should not sprinkle the strudels', 'since must not sprinkle the strudels a student must sprinkle the strudels', 11, 12, 12, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['because ron must make a eclaire draco must not chew the croissants', 'because she must not eat the croissants', 11, 12, 7, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['since lupin should eat a cookie she should not gobble the baklava', 'since should not gobble the baklava since lupin should gobble the baklava', 11, 12, 12, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['because petunia may make a doughnut that james can make george may not giggle', 'because petunia may not giggle since a professor should giggle', 13, 14, 10, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['since she must run hermione may not chew the pancakes which albus can eat', 'since she must chew the pancakes which the student may chew the pancakes which the student may chew', 13, 14, 18, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['since the wizard must make the doughnuts a professor must not hide the strudels', 'since james must not make the doughnuts a student should make the strudels', 13, 14, 13, 0, 1, 0, 0, 1, 1, 0, 0]"
"['because he should prepare the doughnuts that george must hide dobby may not party', 'because should should prepare the doughnuts that the should prepare the doughnuts that the student should prepare', 13, 14, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because fred may hiccup dobby can not create the cakes that neville can hide', 'because may not eat the cakes that the professor should create', 13, 14, 11, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['since james must create the souffles draco must not wiggle', 'since must not wiggle', 9, 10, 4, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['because snape may make the croissants harry must not run', 'because snape may not make the croissants', 9, 10, 7, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['because petunia can swim hagrid must not make many eclaires', 'because can can laugh hagrid must chew because hagrid must make', 9, 10, 11, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['because hermione must swim he may not make the chocolates', 'because hermione must make the chocolates because hermione may make the chocolates', 9, 10, 12, 0, 1, 0, 0, 0, 0, 0, 1]"
"['because fred can arrange a cake snape must not wiggle', 'because snape can not wiggle', 9, 10, 5, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['since the wizard must arrange the eclaires that hagrid may gobble albus must not make a pancake', 'since james must not arrange the eclaires that a student must arrange', 16, 17, 12, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['since snape may hide the chocolates hermione should not prepare a eclaire that the professor must chew', 'since ginny may not hide the chocolates that the wizard may hide', 16, 17, 12, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['since he should party a witch should not party', 'since he should not party', 8, 9, 5, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['because a student may walk petunia can not smile', 'because a student can not smile', 8, 9, 6, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['since fred may wiggle since petunia must gobble many doughnuts the student may not arrange the strudel that hermione should chew', 'since fred may not gobble many doughnuts that the should gobble', 20, 21, 11, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because a wizard may create the eclaires that james must make since ron must chew a strudel ron can not swim', 'because a wizard may not swim since james may chew a eclaires that a student should swim', 20, 21, 17, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['since vernon can gobble the souffles which ginny can eat a wizard should not gobble the chocolates which harry may prepare', 'since vernon can not gobble the souffles which she can gobble the souffles which she can gobble the souffles which she can gobble', 20, 21, 23, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['because mcgonagall must swim james may not arrange a pancake which draco should create', 'because she must not james james may assemble because mcgonagall must assemble a pancake which a student should arrange a eclaire which a student should arrange', 13, 14, 26, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['because he can chew the strudels a witch should not arrange a croissant', 'because can not chew the strudels a student should chew', 12, 13, 10, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because the professor must gobble a croissant ginny may not gobble a cake', 'because she must not arrange the croissant because the professor must chew the croissant', 12, 13, 14, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['because ron must laugh because he may smile dobby must not walk', 'because she must not walk since neville may arrange a doughnut', 11, 12, 11, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['since hermione should create the chocolate he may not arrange the strudels', 'since should not create the chocolate that a professor should assemble the chocolate', 11, 12, 13, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since harry must prepare the strudels fred should not assemble many baklava', 'since must not assemble many souffles', 11, 12, 6, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['since lily should arrange the eclaire hermione must not hide a baklava', 'since should not arrange the eclaire hermione should arrange the eclaire', 11, 12, 11, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because petunia may create the eclaires because the professor must make the cake that she can eat albus can not walk', 'because petunia may not walk since hagrid may chew a eclaires that she may make', 20, 21, 15, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['since albus can assemble the chocolates that the student can chew lupin should not make the doughnut that hermione can create', 'since albus can not assemble the doughnut that the can assemble the doughnut that the can assemble', 20, 21, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because ginny must hide a pancake that james must create albus must not prepare the souffle that a witch can assemble', 'because must not assemble a souffle that a student should assemble', 20, 21, 11, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since neville must gobble the croissant sirius may not chew a souffle', 'since neville must not gobble the croissant', 11, 12, 7, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['since harry may prepare the cakes she may not hide the baklava', 'since may not prepare the baklava may hide the baklava', 11, 12, 10, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['because neville must prepare a souffle voldemort should not sprinkle the baklava', 'because neville must not sprinkle the baklava because the must sprinkle the baklava', 11, 12, 13, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['since petunia must create the doughnuts fred can not chew a cookie', 'since must not create the doughnuts fred must create the cookies', 11, 12, 11, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because ginny can create many chocolates a professor should not make many baklava', 'because a can not create many baklava a baklava', 12, 13, 9, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because she may eat a chocolate the professor should not assemble the pancakes', 'because she may not assemble the pancakes which mcgonagall should assemble the pancakes', 12, 13, 13, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['because harry should hide a baklava a professor should not assemble the doughnut', 'harry should not assemble the doughnut a doughnut because harry must assemble the doughnut', 12, 13, 14, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['since petunia must create the pancake dobby must not jump because ginny must sprinkle the cake which a wizard can sprinkle', 'since neville must not sprinkle a pancake', 20, 21, 7, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['because sirius should eat the strudels which he may make lily must not prepare the souffle that a wizard can eat', 'because should should not eat the souffle that a student should eat the souffle', 20, 21, 14, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since snape may create the chocolate which he must create harry should not gobble a doughnut', 'since may not create the chocolate which a student may create', 15, 16, 11, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because snape can chew many chocolates that mcgonagall can chew sirius must not eat a croissant', 'because can not chew many croissants that ginny must create', 15, 16, 10, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because neville should sprinkle the cookie because she must hide the chocolate she should not walk', 'because neville should not sprinkle the chocolate because she should sprinkle the chocolate', 15, 16, 13, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['because sirius can swim albus can not chew a cake that the professor must make', 'because can swim albus can swim albus can swim albus should create a pancake that the wizard must swim', 14, 15, 19, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since a wizard must chew the pancake which voldemort may gobble she can not chew the souffles that harry can assemble', 'since james must not chew the souffles that she may chew', 20, 21, 11, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['since neville should eat the eclaires that hagrid must prepare a student should not arrange a cake which fred may gobble', 'since neville should not eat the eclaires that a student should eat', 20, 21, 12, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['since snape may assemble the pancakes that draco must arrange dobby should not assemble the eclaires that a wizard can prepare', 'since james may not assemble the pancakes that draco must assemble the pancakes that draco must assemble', 20, 21, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['since the student can hide the cookie which a professor should eat harry can not chew the cake which neville can assemble', 'since the student can not hide the cookie which a professor can hide the cookie which a can hide', 21, 22, 19, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
